,business_status,geometry,icon,id,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,LocationID,permanently_closed,price_level
26,,"{'location': {'lat': 24.9242943, 'lng': -80.62783639999999}, 'viewport': {'northeast': {'lat': 25.0147701, 'lng': -80.529551}, 'southwest': {'lat': 24.8444799, 'lng': -80.748953}}}",https://maps.gstatic.com/mapfiles/place_api/icons/geocode-71.png,3f6ae7e55a48b654efd69cd8c75472930d54642d,Islamorada,,"[{'height': 446, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114326007716204883291"">Otto Nassar</a>'], 'photo_reference': 'CmRaAAAAQo8rqDFBoDPXDYkCWe20FKqKLwF4VssYXez491buscirs2r9vtnG0G1owSp7JD-SYHlJFrYc6lMJ2p9H5tczfBZQ7cBPXZ6YSwWV0zjGAxcgEGr3_pat0JZd4Gs9OXuvEhCwZ5xuSgGBIZqaIPK2LoKCGhSjv68xp7rLdk0EOOL4tAY_y5tPjA', 'width': 596}]",ChIJ7_adzXw314gRyb-D8koVfQo,,,ChIJ7_adzXw314gRyb-D8koVfQo,GOOGLE,"['locality', 'political']",,"Islamorada, FL, USA",Florida Municipal Insura-4467-1988081,,
27,OPERATIONAL,"{'location': {'lat': 27.7779096, 'lng': -82.63010980000001}, 'viewport': {'northeast': {'lat': 27.77911317989272, 'lng': -82.62875797010727}, 'southwest': {'lat': 27.77641352010728, 'lng': -82.63145762989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,,The Vinoy® Renaissance St. Petersburg Resort & Golf Club,{'open_now': True},"[{'height': 810, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105944700597647141146"">The Vinoy® Renaissance St. Petersburg Resort &amp; Golf Club</a>'], 'photo_reference': 'CmRaAAAAT1dXL5PdDg2Mbp8oyy8wUvBCxKY7nwPpj6UIjWZBEPj6vozbB30GcHE5OY2iDVcGVD5rk-u7unpkbNMwQGx44wW0aZf9oYkhNWbr1_CWwFdj78XKb9mf2Lc8I8sl8JyXEhAinVpLx0IXk5AB24ltN85LGhRj4mWcM8Bx7mhhsSG-jYcu20egyA', 'width': 1440}]",ChIJmWdX-XThwogR7MeB5_pW8EQ,"{'compound_code': 'Q9H9+5X St. Petersburg, Florida', 'global_code': '76VVQ9H9+5X'}",4.6,ChIJmWdX-XThwogR7MeB5_pW8EQ,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",2722.0,"501 5th Ave NE, St. Petersburg",Marriott International I-4464-1955512,,
28,OPERATIONAL,"{'location': {'lat': 30.4539238, 'lng': -90.0908726}, 'viewport': {'northeast': {'lat': 30.45493362989272, 'lng': -90.08953142010728}, 'southwest': {'lat': 30.45223397010728, 'lng': -90.09223107989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/school-71.png,,Tulane National Primate Research Center,,,ChIJOzyd1n1cJ4YR575EhYrzuRY,"{'compound_code': 'FW35+HM Covington, Louisiana', 'global_code': '862FFW35+HM'}",3.7,ChIJOzyd1n1cJ4YR575EhYrzuRY,GOOGLE,"['university', 'point_of_interest', 'establishment']",7.0,"18703 Three Rivers Rd, Covington",The Administrators of th-4508-2118691,,
29,OPERATIONAL,"{'location': {'lat': 19.9292278, 'lng': -155.7945651}, 'viewport': {'northeast': {'lat': 19.93058442989273, 'lng': -155.7931489201073}, 'southwest': {'lat': 19.92788477010728, 'lng': -155.7958485798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,dbad3a27b31dc88c8ddc29259e53ddecdca5ea9b,Waikoloa Fairways,,"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104658857768132422309"">Jodi &amp; Marty</a>'], 'photo_reference': 'CmRaAAAAj9UyCa8HSh3dYU9lnwsIKXUl9k9Ve3_iprNR6BdOIlOM2AFOjpfaQGCF7KtwRRxQB-Sh5nrfyjzHeHvd9t992Mb965dVsVWOZTQKHhxvtSC_SujNchGcOdqtYwg4sZb7EhCmYGjcnd7zWtVjxxQblE6eGhTMJ7GINC64ZnvbAH--DL-rKlsCOA', 'width': 2048}]",ChIJO4wGxTqGU3kRlZc3PVu7EwU,"{'compound_code': 'W6H4+M5 Waikoloa Village, Hawaii', 'global_code': '73F6W6H4+M5'}",4.8,ChIJO4wGxTqGU3kRlZc3PVu7EwU,GOOGLE,"['real_estate_agency', 'point_of_interest', 'establishment']",6.0,Waikoloa Village,Wyndham Worldwide 2019-4486-2089751,,
30,OPERATIONAL,"{'location': {'lat': 19.9291604, 'lng': -155.7911422}, 'viewport': {'northeast': {'lat': 19.93043972989272, 'lng': -155.7897906201073}, 'southwest': {'lat': 19.92774007010728, 'lng': -155.7924902798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,,Elima Lani,,,ChIJNTqvdESGU3kRU8z_mKwbN0A,"{'compound_code': 'W6H5+MG Waikoloa Village, Hawaii', 'global_code': '73F6W6H5+MG'}",2.3,ChIJNTqvdESGU3kRU8z_mKwbN0A,GOOGLE,"['point_of_interest', 'establishment']",3.0,"68-3890 Lua Kula St, Waikoloa Village",Wyndham Worldwide 2019-4486-2089751,,
31,OPERATIONAL,"{'location': {'lat': 19.9329283, 'lng': -155.7923498}, 'viewport': {'northeast': {'lat': 19.93427767989272, 'lng': -155.7909247701072}, 'southwest': {'lat': 19.93157802010728, 'lng': -155.7936244298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,3168a50ef6205fe136ed60a730f269609425445c,Waikoloa Villas,,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110940855478918789643"">Vinoy S</a>'], 'photo_reference': 'CmRaAAAA4VwvJ05HzISAjgQdG-O-vlIVxOSO9QT8B04N6uIQyoJyQ1jKQ7GpNKe6N6NHVFOvSPsKDfzvBR_gRC3YpvePwNB6kOkPslI4ZokDDdSBBaLTA7Ih655v5ypbsKW9QclqEhCsg7cupenKvZwRDRR70sGvGhQK58t8YLtQo4PMRxQ-4E6uW46VOQ', 'width': 4128}]",ChIJfaibxDuGU3kRZn2FEKx9X6k,"{'compound_code': 'W6M5+53 Waikoloa Village, Hawaii', 'global_code': '73F6W6M5+53'}",4.6,ChIJfaibxDuGU3kRZn2FEKx9X6k,GOOGLE,"['point_of_interest', 'establishment']",22.0,"68-3840 Lua Kula St, Waikoloa Village",Wyndham Worldwide 2019-4486-2089751,,
32,OPERATIONAL,"{'location': {'lat': 19.929537, 'lng': -155.786561}, 'viewport': {'northeast': {'lat': 19.93070047989272, 'lng': -155.7854538701073}, 'southwest': {'lat': 19.92800082010728, 'lng': -155.7881535298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,,Waikoloa Hills,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114423409335855763634"">Julie Cresap</a>'], 'photo_reference': 'CmRaAAAArkrw3g2j0bLKnIF7UTKU4CW8UaKwY4EoN4SM2NCDXyGlb_6crDTXW6ESXCzsntIDvJS7Dpr0ouEDkpVPdZtM0_wE8qC88qNYLcuKrtej5z_jNhq_TIk0b6OioqWF4OJ1EhDK_2wwfLEM18VEY9p3EidfGhRWvhfC5h-4xrTuW63C-peW2XysOA', 'width': 4032}]",ChIJQzMvDD2GU3kRT-o6XXWoHnU,"{'compound_code': 'W6H7+R9 Waikoloa Village, Hawaii', 'global_code': '73F6W6H7+R9'}",4.1,ChIJQzMvDD2GU3kRT-o6XXWoHnU,GOOGLE,"['point_of_interest', 'establishment']",7.0,"68-3907 Paniolo Ave, Waikoloa Village",Wyndham Worldwide 2019-4486-2089751,,
33,OPERATIONAL,"{'location': {'lat': 19.9322691, 'lng': -155.7911881}, 'viewport': {'northeast': {'lat': 19.93358867989272, 'lng': -155.7898509701073}, 'southwest': {'lat': 19.93088902010728, 'lng': -155.7925506298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,888960f8892ba0a16c1bb336ce1e6480cedf6208,Fairway Terrace,,,ChIJRfuBCimHU3kRC6dsBrQlSmw,"{'compound_code': 'W6J5+WG Waikoloa Village, Hawaii', 'global_code': '73F6W6J5+WG'}",0.0,ChIJRfuBCimHU3kRC6dsBrQlSmw,GOOGLE,"['point_of_interest', 'establishment']",0.0,"68-3831 Lua Kula St, Waikoloa Village",Wyndham Worldwide 2019-4486-2089751,,
34,OPERATIONAL,"{'location': {'lat': 19.9273105, 'lng': -155.787584}, 'viewport': {'northeast': {'lat': 19.92872342989272, 'lng': -155.7862143701072}, 'southwest': {'lat': 19.92602377010727, 'lng': -155.7889140298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,,Hawaiis4me,{'open_now': False},"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105657489439877773510"">A Google User</a>'], 'photo_reference': 'CmRaAAAAxf_etsQva-h5xY5BsTSRUSszQSkWTf0Goc5dGog8QCrSGAzs6nAyx5G_EoHLMT6wSUzjw8gcnB7NLubMiBgt6yQCJ_GHP5VL9YMsPlu546n8hMNDQ3Nx4iEAAn_iRQurEhAP6Aj5-4ta7gr3MOvSWfiBGhTU6_FK5WiTP_pNIrld6vd_CPXhtQ', 'width': 960}]",ChIJYeiuKj2GU3kRX3KUK4g4jmg,"{'compound_code': 'W6G6+WX Waikoloa Village, Hawaii', 'global_code': '73F6W6G6+WX'}",0.0,ChIJYeiuKj2GU3kRX3KUK4g4jmg,GOOGLE,"['real_estate_agency', 'travel_agency', 'point_of_interest', 'establishment']",0.0,"68-1845 Waikoloa Rd Suite 131, Waikoloa Village",Wyndham Worldwide 2019-4486-2089751,,
35,OPERATIONAL,"{'location': {'lat': 19.558754, 'lng': -155.959275}, 'viewport': {'northeast': {'lat': 19.56011742989272, 'lng': -155.9579297701073}, 'southwest': {'lat': 19.55741777010728, 'lng': -155.9606294298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,,Keauhou Akahi,,"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115642995737149483159"">Rengesh K</a>'], 'photo_reference': 'CmRaAAAAtFrm-htQ1npd8VUpEMy0VAgnjDSI6fP1iI-UMn6_UhKWwXsiVD2o7aClrOxt9OFVWJjTI_2_jpu1HEWZavahezXlH7zLT5AoFYg8ujku1z-ejntGCTq0lUcRgHBtWB8rEhCSWQBC1cgjmFzWafWOQUqBGhQvJMOM6YWmcVrXZTRjsIV3SDaqVw', 'width': 2048}]",ChIJdSdgRdwFVHkRkLBPWy4jHHQ,"{'compound_code': 'H25R+G7 Kailua-Kona, Hawaii', 'global_code': '73F6H25R+G7'}",4.5,ChIJdSdgRdwFVHkRkLBPWy4jHHQ,GOOGLE,"['point_of_interest', 'establishment']",13.0,"78-7030 Alii Dr, Kailua-Kona",Wyndham Worldwide 2019-4486-2089750,,
36,OPERATIONAL,"{'location': {'lat': 19.5664809, 'lng': -155.9595896}, 'viewport': {'northeast': {'lat': 19.56782862989272, 'lng': -155.9582445201073}, 'southwest': {'lat': 19.56512897010728, 'lng': -155.9609441798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,9dde53c1b1cc36e82328bbde35b48c16fb41859b,Anderson Kona Condo,,,ChIJCxCV9OYFVHkRV6Dd3IiSul0,"{'compound_code': 'H28R+H5 Kailua-Kona, Hawaii', 'global_code': '73F6H28R+H5'}",0.0,ChIJCxCV9OYFVHkRV6Dd3IiSul0,GOOGLE,"['point_of_interest', 'establishment']",0.0,"78-6920 Alii Dr, Kailua-Kona",Wyndham Worldwide 2019-4486-2089750,,
37,OPERATIONAL,"{'location': {'lat': 19.5648593, 'lng': -155.9654541}, 'viewport': {'northeast': {'lat': 19.56638172989273, 'lng': -155.9641022201073}, 'southwest': {'lat': 19.56368207010728, 'lng': -155.9668018798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,,Kanaloa at Kona by Outrigger®,{'open_now': False},"[{'height': 1364, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100969591277701543714"">Kanaloa at Kona by Outrigger®</a>'], 'photo_reference': 'CmRaAAAAUW0B_1Sq79_RsIg14AW2zE5odAW6KlY3UDXlzum7E1XLG46cRXAdf3-2B1sCS-xppq8CS9cDYjqKzOO1oC8wpBZ-tVumpM8QgkJzuED6yRr28s8ajJCLAvBiZX0muUGdEhDK4jQ0vimihFpecSLM5FNWGhTxunil4HxZIiG5uKhAipalTxWVNA', 'width': 2048}]",ChIJgZdTZOgFVHkRXHmP4elPQNA,"{'compound_code': 'H27M+WR Kailua-Kona, Hawaii', 'global_code': '73F6H27M+WR'}",4.3,ChIJgZdTZOgFVHkRXHmP4elPQNA,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",142.0,"78-261 Manukai St, Kailua-Kona",Wyndham Worldwide 2019-4486-2089750,,
38,OPERATIONAL,"{'location': {'lat': 19.555809, 'lng': -155.9603}, 'viewport': {'northeast': {'lat': 19.55721417989272, 'lng': -155.9588717201073}, 'southwest': {'lat': 19.55451452010728, 'lng': -155.9615713798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,,Keauhou Punahele Association,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102424039333983634896"">ken shibatani</a>'], 'photo_reference': 'CmRaAAAAbvMU9-obTTA-zaDrfLDI2_dkknRJQkWiYCrvA9wTavwliaQk4BZINOFNYMoK7uMaNCxFdIrxsBOnCTy8m_cGaCJ0V4kU_GeiNmo8_y_kgereYtnjC9JxrDtxb-NEDlAoEhCdlV0X5cijow3Tjea7RrQLGhT4ThoCjF4Lx4tvkcTT0foHmA7ssw', 'width': 4032}]",ChIJO_NidtsFVHkRr0D8fc__czM,"{'compound_code': 'H24Q+8V Kailua-Kona, Hawaii', 'global_code': '73F6H24Q+8V'}",4.3,ChIJO_NidtsFVHkRr0D8fc__czM,GOOGLE,"['point_of_interest', 'establishment']",15.0,"78-7070 Alii Dr, Kailua-Kona",Wyndham Worldwide 2019-4486-2089750,,
39,OPERATIONAL,"{'location': {'lat': 26.1299634, 'lng': -80.1471829}, 'viewport': {'northeast': {'lat': 26.13131322989272, 'lng': -80.14583307010727}, 'southwest': {'lat': 26.12861357010727, 'lng': -80.14853272989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,,Affiliated Development,,,ChIJ8X_EjP8A2YgR2OShl5XEkHw,"{'compound_code': '4VH3+X4 Fort Lauderdale, Florida', 'global_code': '76RX4VH3+X4'}",0.0,ChIJ8X_EjP8A2YgR2OShl5XEkHw,GOOGLE,"['general_contractor', 'point_of_interest', 'establishment']",0.0,"613 NW 3rd Ave Suite 104, Fort Lauderdale",PGIM Inc 2018-4420-1782275,,
40,OPERATIONAL,"{'location': {'lat': 26.1285824, 'lng': -80.14049779999999}, 'viewport': {'northeast': {'lat': 26.12993122989272, 'lng': -80.13927747010727}, 'southwest': {'lat': 26.12723157010728, 'lng': -80.14197712989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/civic_building-71.png,2f15771c6dc2599a34026b6f453698deb408907d,Greater Fort Lauderdale Chamber of Commerce,{'open_now': True},"[{'height': 683, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107805024749242565142"">Greater Fort Lauderdale Chamber of Commerce</a>'], 'photo_reference': 'CmRaAAAAYk83y-2UI9dCBGUY83AlirA_Ht84-KLBVC7eEABSUtuLRQmwu83Yzf5yjfCiV5wPuTnimgcOJlpZkfdI4JmF3VUteI0FK-TQqSBkI89woIU4xAEsfDfLdKKBIdxY-hpREhD1VB6qiYmNJ5G4Y7dMcMSiGhQsVq73ftI6WXkH6sK9doIkclXBqw', 'width': 1024}]",ChIJf45X0KoB2YgR8xgfBwyiS48,"{'compound_code': '4VH5+CR Fort Lauderdale, Florida', 'global_code': '76RX4VH5+CR'}",3.9,ChIJf45X0KoB2YgR8xgfBwyiS48,GOOGLE,"['point_of_interest', 'establishment']",10.0,"512 NE 3rd Ave, Fort Lauderdale",PGIM Inc 2018-4420-1782275,,
41,OPERATIONAL,"{'location': {'lat': 26.1267164, 'lng': -80.1438615}, 'viewport': {'northeast': {'lat': 26.12806882989272, 'lng': -80.14241037010727}, 'southwest': {'lat': 26.12536917010728, 'lng': -80.14511002989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,61925af47866ab728edefbf83b1ed9943c358628,Urban Street Development,,,ChIJf-CvlP8A2YgRql9ED8LbseM,"{'compound_code': '4VG4+MF Fort Lauderdale, Florida', 'global_code': '76RX4VG4+MF'}",0.0,ChIJf-CvlP8A2YgRql9ED8LbseM,GOOGLE,"['point_of_interest', 'establishment']",0.0,"421 N Andrews Ave, Fort Lauderdale",PGIM Inc 2018-4420-1782275,,
42,OPERATIONAL,"{'location': {'lat': 26.1228871, 'lng': -80.1366651}, 'viewport': {'northeast': {'lat': 26.12423092989272, 'lng': -80.13560577010728}, 'southwest': {'lat': 26.12153127010728, 'lng': -80.13830542989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,,Greenfeder Holdings LLC,{'open_now': True},,ChIJC0FPuVIB2YgR_e9DcMvpB3Q,"{'compound_code': '4VF7+58 Fort Lauderdale, Florida', 'global_code': '76RX4VF7+58'}",0.0,ChIJC0FPuVIB2YgR_e9DcMvpB3Q,GOOGLE,"['point_of_interest', 'establishment']",0.0,"18, 100 N Federal Hwy c4, Fort Lauderdale",PGIM Inc 2018-4420-1782275,,
43,OPERATIONAL,"{'location': {'lat': 26.1294593, 'lng': -80.1448863}, 'viewport': {'northeast': {'lat': 26.13080087989272, 'lng': -80.14345497010727}, 'southwest': {'lat': 26.12810122010728, 'lng': -80.14615462989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,1633a3d8fc309b18dc57669921376bd6f5e5c71a,Axial Motion LLC,{'open_now': True},,ChIJ55vSJAAB2YgRPicgYBBQ8J0,"{'compound_code': '4VH4+Q2 Fort Lauderdale, Florida', 'global_code': '76RX4VH4+Q2'}",0.0,ChIJ55vSJAAB2YgRPicgYBBQ8J0,GOOGLE,"['point_of_interest', 'establishment']",0.0,"545 NW 1st Ave, Fort Lauderdale",PGIM Inc 2018-4420-1782275,,
44,OPERATIONAL,"{'location': {'lat': 26.1279802, 'lng': -80.14397050000001}, 'viewport': {'northeast': {'lat': 26.12933452989272, 'lng': -80.14248582010728}, 'southwest': {'lat': 26.12663487010728, 'lng': -80.14518547989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,b299af0bf0822ff7e00523ab86e5bd041b5029cb,Flagler Village Group,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104198707364390267845"">A Google User</a>'], 'photo_reference': 'CmRaAAAAOc3_kL4YZKPEBsyyUiN_ZMBujEs0M6XEyPWhuIzg10foPy9UWH1KjYJvjvQEr3I5lNP5igfGTjN6I8LNVwscMC8T7VnmsDnVUFDbRCE1tK-XpqkHXTP5lFqhxlJJlA1NEhA8PPRXHUJiRCh0bPI60VY9GhQ5n68xDsKSHqv-qd8gBztpX-N7YQ', 'width': 1920}]",ChIJAfzMKFUA2YgRAuvhOLfECLY,"{'compound_code': '4VH4+5C Fort Lauderdale, Florida', 'global_code': '76RX4VH4+5C'}",5.0,ChIJAfzMKFUA2YgRAuvhOLfECLY,GOOGLE,"['real_estate_agency', 'point_of_interest', 'establishment']",3.0,"501 N Andrews Ave, Fort Lauderdale",PGIM Inc 2018-4420-1782275,,
45,OPERATIONAL,"{'location': {'lat': 26.121003, 'lng': -80.1438178}, 'viewport': {'northeast': {'lat': 26.12213437989272, 'lng': -80.14237547010727}, 'southwest': {'lat': 26.11943472010728, 'lng': -80.14507512989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/civic_building-71.png,7c29f75209e97d997fa8b572f5163ee84105c601,Broward County Economic Development,{},,ChIJKYopcuEH2YgRvCQxjPIN7_w,"{'compound_code': '4VC4+CF Fort Lauderdale, Florida', 'global_code': '76RX4VC4+CF'}",0.0,ChIJKYopcuEH2YgRvCQxjPIN7_w,GOOGLE,"['local_government_office', 'point_of_interest', 'establishment']",0.0,"115 S Andrews Ave # A680, Fort Lauderdale",PGIM Inc 2018-4420-1782275,,
46,OPERATIONAL,"{'location': {'lat': 26.1325624, 'lng': -80.141235}, 'viewport': {'northeast': {'lat': 26.13391657989272, 'lng': -80.13972677010729}, 'southwest': {'lat': 26.13121692010728, 'lng': -80.14242642989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,,Devco,,,ChIJA3gCOaoB2YgRlogLtbE_WsI,"{'compound_code': '4VM5+2G Fort Lauderdale, Florida', 'global_code': '76RX4VM5+2G'}",0.0,ChIJA3gCOaoB2YgRlogLtbE_WsI,GOOGLE,"['point_of_interest', 'establishment']",0.0,"727 NE 3rd Ave #101, Fort Lauderdale",PGIM Inc 2018-4420-1782275,,
47,OPERATIONAL,"{'location': {'lat': 26.1299634, 'lng': -80.1471829}, 'viewport': {'northeast': {'lat': 26.13131802989272, 'lng': -80.14564782010729}, 'southwest': {'lat': 26.12861837010728, 'lng': -80.14834747989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,,The Six13,{'open_now': True},"[{'height': 564, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108174812016458495220"">A Google User</a>'], 'photo_reference': 'CmRaAAAASZGC5Ud0Nbv94mnl57LBfqePK8zjqUyPOqKAMm_aSnrMy3UbNKVxY9WND8cDMjlnLxPkuxMd1zzpkjuBshqvW1dhko8_oY9MPzyf6nODX_Zg-2AY4Befhns12_LVRlPFEhCLhm4VucjMpp8IeNhXZDjgGhTx-SMuKkLbNc9ChEMpB8k0HPDYDA', 'width': 773}]",ChIJz24llQEB2YgR9GU8dP_U45k,"{'compound_code': '4VH3+X4 Fort Lauderdale, Florida', 'global_code': '76RX4VH3+X4'}",4.5,ChIJz24llQEB2YgR9GU8dP_U45k,GOOGLE,"['point_of_interest', 'establishment']",8.0,"613 NW 3rd Ave, Fort Lauderdale",PGIM Inc 2018-4420-1782275,,
48,OPERATIONAL,"{'location': {'lat': 26.1268743, 'lng': -80.1393883}, 'viewport': {'northeast': {'lat': 26.12821902989272, 'lng': -80.13820417010727}, 'southwest': {'lat': 26.12551937010728, 'lng': -80.14090382989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,cb275f77de26071cdd5611b38d58652e8b11d4c6,AMLI Flagler Village,{'open_now': True},"[{'height': 754, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101207997186772276046"">Amli Flagler Village</a>'], 'photo_reference': 'CmRaAAAA2E_d06CBvegOQL0Y4gxS7qa5W7LRrnXdzIOmx8WStUBsG3mJndNhnPzsg43y8P2lh8R1IxfWgX05mye4LMgcKoZYwNZ3KIDe_5lk9Fkmjxr3wP3H7_ZWnmOeKtOuUzgpEhCLMhPsk4On0SdnFbA0VCnrGhTCSAu6jv8UYaWMOpwFb60B0H_9Dw', 'width': 1019}]",ChIJCwz-21QA2YgR4Jqtkz-gkb8,"{'compound_code': '4VG6+P6 Fort Lauderdale, Florida', 'global_code': '76RX4VG6+P6'}",3.9,ChIJCwz-21QA2YgR4Jqtkz-gkb8,GOOGLE,"['point_of_interest', 'establishment']",44.0,"440 NE 4th Ave, Fort Lauderdale",PGIM Inc 2018-4420-1782275,,
49,OPERATIONAL,"{'location': {'lat': 26.1289945, 'lng': -80.1399931}, 'viewport': {'northeast': {'lat': 26.13034652989272, 'lng': -80.13853837010728}, 'southwest': {'lat': 26.12764687010727, 'lng': -80.14123802989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,,Walnut Street Capital LLC,,,ChIJN-VGJ6sB2YgRZqKiONNT9Io,"{'compound_code': '4VH6+H2 Fort Lauderdale, Florida', 'global_code': '76RX4VH6+H2'}",0.0,ChIJN-VGJ6sB2YgRZqKiONNT9Io,GOOGLE,"['general_contractor', 'point_of_interest', 'establishment']",0.0,"521 NE 4th Ave, Fort Lauderdale",PGIM Inc 2018-4420-1782275,,
50,OPERATIONAL,"{'location': {'lat': 26.1312605, 'lng': -80.1414343}, 'viewport': {'northeast': {'lat': 26.13261952989273, 'lng': -80.13980327010727}, 'southwest': {'lat': 26.12991987010728, 'lng': -80.14250292989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,,ORA Flagler Village,{},"[{'height': 4923, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102844598608092286357"">LCP360 Production</a>'], 'photo_reference': 'CmRZAAAAR70VtrC9H73pHrEaf--QsqDC1jvtVMwMBo6_1J-0ocmTAAy_QFQSnbEugXLSzffL2rYeO3Mhg2GKt_naYVFSlL7EIEOYd-T2GBW7PnYl5xx-HXKlVpL75kdqMiMgBPCxEhDgx38hoyHN2C6WbEOu3K-WGhROjJx0kzlmqhjnljFMY0RTRkvGlg', 'width': 7377}]",ChIJx6GxWaoB2YgRP7bo4v61ozQ,"{'compound_code': '4VJ5+GC Fort Lauderdale, Florida', 'global_code': '76RX4VJ5+GC'}",4.3,ChIJx6GxWaoB2YgRP7bo4v61ozQ,GOOGLE,"['real_estate_agency', 'point_of_interest', 'establishment']",61.0,"673 NE 3rd Ave, Fort Lauderdale",PGIM Inc 2018-4420-1782275,,
51,OPERATIONAL,"{'location': {'lat': 26.1303762, 'lng': -80.139282}, 'viewport': {'northeast': {'lat': 26.13146942989272, 'lng': -80.13792587010728}, 'southwest': {'lat': 26.12876977010728, 'lng': -80.14062552989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ced640e3e5270e3f04370e55c4469150e3ca235e,Eon Flagler Village,{'open_now': True},"[{'height': 800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107671293379192540883"">A Google User</a>'], 'photo_reference': 'CmRaAAAApvBDLc3CCfvI_Xg1QLENTCHv3da4lBY4vFi7JaidszsYdoBMmc8qX7uEb-qSKuCcnLL7OtK9Xoa7mFtVUAR0Q5Mclp34sw6I_jyo0hiaWFWx3YuSchjl2JGX29I99NLYEhDOzw6qFhEmnxreThZN5hClGhTcgJhZiBveB0wJyv6-P2KdaglMHw', 'width': 1422}]",ChIJ-ZGy3xwB2YgRLCWONJKS4o8,"{'compound_code': '4VJ6+57 Fort Lauderdale, Florida', 'global_code': '76RX4VJ6+57'}",3.7,ChIJ-ZGy3xwB2YgRLCWONJKS4o8,GOOGLE,"['point_of_interest', 'establishment']",45.0,"421 NE 6th St, Fort Lauderdale",PGIM Inc 2018-4420-1782275,,
